code,name,category,properties,day_price
VIMO0623,"Panasonic - TH-43EQ1W, 43"" LED LCD 4K monitor",VIDEO,,125.00
VIMO0640,"Panasonic - TH-43EQ2W, 43"" LED LCD 4K monitor",VIDEO,,125.00
VIMO0624,"Panasonic - TH-55EQ1W, 55"" LED LCD 4K monitor",VIDEO,,150.00
VIMO0625,"Panasonic - TH-65EQ1W, 65"" LED LCD 4K monitor",VIDEO,,225.00
VIMO0641,"Panasonic - TH-65SQ1W, 65"" LED LCD 4K monitor",VIDEO,,225.00
VIMO0626,"Panasonic - TH-75EQ1W, 75"" LED LCD 4K monitor",VIDEO,,275.00
VIMO0644,"Panasonic - TH-75SQ1W, 75"" LED LCD 4K monitor",VIDEO,,275.00
VIMO0627,"Panasonic - TH-86EQ1W, 86"" LED LCD 4K monitor",VIDEO,,300.00
VIMO0646,"Panasonic - TH-86SQ1W, 86"" LED LCD 4K monitor",VIDEO,,325.00
VIDS0925,"Samsung - QM43R 43"" 4K LED monitor",VIDEO,,125.00
VIDS0990,"Samsung - QM43C, 43"" UHD Signage Display",VIDEO,,125.00
VIDS0992,"Samsung - QM55C, 55"" UHD Signage Display",VIDEO,,150.00
VIDS0994,"Samsung - QM65C, 65"" UHD Signage Display",VIDEO,,175.00
VIDS0970,"Samsung - QM75R 75"" 4K LED monitor",VIDEO,,275.00
VIDS0998,"Samsung - QM85C, 85"" UHD Signage Display",VIDEO,,300.00
VIDS0984,"Samsung - LH85QM-N 85"" 4K LED monitor",VIDEO,,325.00
VIMO0352,"Philips - BD9870 98"" UHD monitor",VIDEO,,750.00
PHMO0344,"Lilliput -BM150-4KS 15"" LCD 4K video monitor [HDMI-SDI-DVI]",VIDEO,,50.00
VIVI0291,"Blackmagic Design - SmartView 4K 2 (60 FPS) 15.6""",VIDEO,,50.00
VIMO0234,"BenQ - RL2455 24"" HD Monitor dvi/hdmi/vga 50/60Hz",VIDEO,,30.00
VIMO0235,"BenQ - BL2711U 27"" UHD monitor",VIDEO,,35.00
VIMO0690,"Benq - PD2705U-T 27"" 4K IPS monitor Calibrated HDR-10, USB-C",VIDEO,,45.00
VICO0576,"Roland - V-600UHD, 4K HDR Multi-format Video Switcher",VIDEO,,350.00
VICO0820,Roland - V-800HD Multi-format Seamless Video Switcher,VIDEO,,350.00
VICO0822,Roland - V-800HD MKII Multi-format Seamless Video Switcher,VIDEO,,350.00
VICO0573,"Roland - VR-50HD, Audio/Video Multi format Switcher/Mixer",VIDEO,,300.00
VICO0543,Roland - XS-1HD Multi-format Seamless Video Switcher,VIDEO,,100.00
VICO0548,Roland - V-1HD HDMI multi-format Seamless Video Switcher,VIDEO,,85.00
VICO0545,Roland - V-1SDI 3G-SDI multi-format Seamless Video Switcher,VIDEO,,95.00
VICO0293,"Roland - VC-100UHD, 4K SDI/HDMI Seamless Scaler/ converter",VIDEO,,225.00
VICO0199,"Lightware - MX2 8x8 HDMI20-L, 8x8 HDMI Matrix",VIDEO,,225.00
VICO0225,Lightware - MX2 16x16 HDMI20 Audio-R 16x16 HDMI Matrix,VIDEO,,475.00
VICO0563,Roland - XS-84H 8:4 HDMI Matrix Seamless Video Switcher,VIDEO,,350.00
VICO0201,"Lightware - MX8x8DVI-HDCP-Pro, 8x8 DVI Matrix",VIDEO,,225.00
VICO0221,"Lightware - MX16x16DVI-Plus, 16x16 DVI Matrix",VIDEO,,350.00
VIVI0281,Blackmagic Design - Videohub 40x40 12G,VIDEO,,170.00
VIVI0285,Blackmagic Design - Videohub 80x80 12G,VIDEO,,400.00
VICO0193,BlackMagic Design - 3G SDI 16x16 Matrix Rack,VIDEO,,120.00
VICO0173,"BMD - Ultimatte12 Keying processor, 12G SDI UHD60, 10bit",VIDEO,,400.00
VICO0177,"BMD - Ultimatte Smart remote 4, remote for Ultimatte12",VIDEO,,175.00
VIVI0098,"Blackmagic Design - Micro Converter SDI/HDMI 12G, Bi-Dir",VIDEO,,25.00
VICO0610,"Decimator - MDCrossV2 HDMI SDI X-Converter, SDI DA1:2(4)",VIDEO,,25.00
VICO0615,"Decimator - 12G-Cross, 4K HDMI/SDI Bi-directional converter",VIDEO,,37.50
VIVI0317,"Decimator - DMON-12S, 12 Channel 3G/HD/SD-SDI Multiviewer",VIDEO,,60.00
VIVI0195,Blackmagic Design - Multiview 4 6G-SDI +Mini Smart Panel KIT,VIDEO,,40.00
VIVI0219,"Magewell - USB capture HDMI+ loop + 3,5mm audio in 4K dongle",VIDEO,,45.00
VIVI0223,Magewell - 12G SDI 4K Plus + loop to Full NDI 4K dongle,VIDEO,,60.00
VICO0542,Roland - VC-1-SC Up/Down/cross scaler,VIDEO,,35.00
VIVI0511,Roland - VC-1-DL HDMI/SDI x-converter/AV-delay,VIDEO,,20.00
VIVI0297,Blackmagic Design - Teranex Mini Audio>SDI 12G + Smart Panel,VIDEO,,25.00
VIVI0930,HDCP - HDMI to DVI-D converter,VIDEO,,20.00
VICO0305,Lightware - HDMI20 OPTC TX/RX220 optical KIT,VIDEO,,200.00
VIVI0123,Kramer - 673 4ch 3G HD-SDI over single fiber KIT:,VIDEO,,125.00
VIVI0119,Kramer - TP-580TXR HDMI over HDBaseT Transmitter,VIDEO,,10.00
VICO0853,Datapath - FX-4/DP Multi Display control 4K@60Hz,VIDEO,,200.00
VICO0855,"Datapath - X-4 Multi Display control, 4 screens, DVI",VIDEO,,75.00
VIVI0934,Kramer - VM-4H2 1:4 HDMI 2.0 Distribution Amplifier,VIDEO,,30.00
VIVI0136,Kramer - VM-3H2 1:3 HDMI 2.0 Distribution Amplifier,VIDEO,,25.00
VIVI0965,Kramer - VM-10H2 1:10 HDMI 2.0 Distribution Amplifier,VIDEO,,60.00
VIVI0932,Kramer - VM-4HDxl 1:4 3G/HD/SD-SDI Distributor,VIDEO,,25.00
VIVI0126,Kramer - VM-10HDxl 1:10 3G/HD/SD-SDI Distributor,VIDEO,,30.00
VICA0141,Panasonic - AW-UE70 UHD Intergrated Camera HD-SDI black,VIDEO,,175.00
VICA0150,Panasonic - AW-HE120KEJ Intergrated Camera HD-SDI black,VIDEO,,235.00
VICA0145,Panasonic - AW-UE150KEJ 4K Intergrated Camera HD-SDI black,VIDEO,,350.00
VICA0147,Panasonic - AW-HE130KEJ Intergrated Camera HD-SDI black,VIDEO,,275.00
VICA0151,Panasonic - AW-RP50EJ Remote Camera Controller,VIDEO,,100.00
VICA0154,Panasonic - AW-RP120EJ Remote Camera Controller,VIDEO,,335.00
VICA0160,Panasonic - AW-RP150G Remote Camera Controller,VIDEO,,350.00
VICA0102,Panasonic - AG-DVX200 4K Camcorder,VIDEO,,175.00
VICA0025,Marshall - CV346 HD Compact Camera,VIDEO,,30.00
VICA0188,"RGBLink - PTZ Intergrated Camera 20x Zoom, NDI, SDI/HDMI",VIDEO,,75.00
VIST0800,"Manfrotto - MVH502A,546BK tripod for camera",VIDEO,,25.00
VIST0810,"Manfrotto - 181B, foldable dolly for MVH502A Tripod [1 Pc]",VIDEO,,25.00
VICA0518,Bosch - VG5-7230EPC4 - autodome IP camera,VIDEO,,250.00
VICA0519,Bosch - VG5-7230EPC5 - autodome IP camera,VIDEO,,250.00
VICA0390,AXIS - T8310 Video Surveillance Control Board KIT,VIDEO,,65.00
VICA0028,Axis - M3046-V 4MP IP camera + micro HDMI & SD Card,VIDEO,,40.00
VICA0541,SuperMicro - SYS7048AT Security Center Server / Client KIT:,VIDEO,,650.00
VICA0544,SuperMicro - SYS7048AT Security Center Client KIT:,VIDEO,,325.00
GELA0116,L-Acoustics - X4i 4-6,SOUND,,10.00
GELA0094,L-Acoustics - 5XT 4-6,SOUND,,20.00
GELA0071,L-Acoustics - X8 2-4,SOUND,,30.00
GELA0079,L-Acoustics - X12 2,SOUND,,37.50
GELA0087,L-Acoustics - X15 HiQ 2,SOUND,,45.00
GELA0026,L-Acoustics - SYVA Top 2,SOUND,,125.00
GELA0028,L-Acoustics - SYVA LOW 2,SOUND,,50.00
GELA0147,L-Acoustics - A-10 Focus 2,SOUND,,50.00
GELA0146,L-Acoustics - A-10 Wide 2,SOUND,,50.00
GELA0149,L-Acoustics - A-15 Focus 2,SOUND,,75.00
GELA0148,L-Acoustics - A-15 Wide 2,SOUND,,75.00
GELA0141,L-Acoustics - KIVA II 4-6,SOUND,,45.00
GELA0198,L-Acoustics - KARA II 3-6,SOUND,,60.00
GELA0204,L-Acoustics - K3 2-4,SOUND,,105.00
GELA0192,L-Acoustics - K2 2-4,SOUND,,125.00
GELA0190,L-Acoustics - K1 4,SOUND,,172.50
GELA0254,"L-Acoustics - L2 10°, KIT [1 piece]",SOUND,,640.00
GELA0256,"L-Acoustics - L2D 60°, KIT [1 piece]",SOUND,,640.00
GELA0214,L-Acoustics - SB-15M subwoofer 1-2,SOUND,,30.00
GELA0232,L-Acoustics - SB-15P Powered subwoofer 2,SOUND,,60.00
GELA0194,L-Acoustics - K1 Sub 4,SOUND,,65.00
GELA0219,"L-Acoustics - SB18, subwoofer 1-3",SOUND,,35.00
GELA0218,"L-Acoustics - KS21, subwoofer 1-3",SOUND,,70.00
GELA0221,"L-Acoustics - KS28, subwoofer 1-4",SOUND,,100.00
PRTO0907,"Teqsas - LAP-TEQ, Clinometer Sensor Module 2",SOUND,,37.50
PRTO0906,"Teqsas - LAP-TEQ, Clinometer Display Module",SOUND,,100.00
PRTO0432,Measurement KIT (Angle/distance),SOUND,,100.00
GELA0360,L-Acoustics - LA 4X/1 AES amprack KIT,SOUND,,65.00
GELA0362,L-Acoustics - LA 4X/2 AES amprack KIT,SOUND,,150.00
GELA0363,"L-Acoustics - LA 4X/3 AES amprack, 32A CEE red KIT",SOUND,,235.00
GELA0369,L-Acoustics - LA 8/1 AES amprack KIT,SOUND,,75.00
GELA0376,"L-Acoustics - LA 8/3 AES amprack, 32A CEE red KIT",SOUND,,295.00
GELA0354,L-Acoustics - LA 12X/1 AES amprack KIT,SOUND,,145.00
GELA0359,"L-Acoustics - LA 12X/3 AES/AVB amprack, 32A CEE red KIT",SOUND,,575.00
GELA0348,L-Acoustics - LA 7.16 multi-channel AVB amprack KIT,SOUND,,285.00
GELA0349,"L-Acoustics - LA 7.16/3 AVB amprack, 32A CEE red KIT",SOUND,,895.00
GELA0317,L-Acoustics - P1 AVB processor (4in/4out or 4in/4out AES),SOUND,,170.00
GELA0315,"Dolby - Lake, LM-44 processor (4in/4out or 8in/8out AES)",SOUND,,100.00
GELA0080,L-Acoustics - X-UL12 Long Ubracket for X12 incl. QT,SOUND,,8.00
GELA0082,L-Acoustics - X-US1215 Short Ubracket for X12/X15 incl. QT,SOUND,,8.00
GELA0088,L-Acoustics - X-UL15 Long Ubracket for X15 incl. QT,SOUND,,8.00
GELA0481,L-Acoustics - A-10BUMP Flying Frame for vertically arraying,SOUND,,27.50
GELA0482,L-Acoustics - A-10LIFT Flying Frame for horizontal arraying,SOUND,,10.00
GELA0485,L-Acoustics - A-15BUMP Flying Frame for vertically arraying,SOUND,,32.50
GELA0486,L-Acoustics - A-15LIFT Flying Frame for horizontal arraying,SOUND,,10.00
GELA0487,L-Acoustics - ATILT for stacking A-10 and A-15,SOUND,,27.50
GELA0488,L-Acoustics - AMOUNT pole mount for A-10 and A-15,SOUND,,6.50
GELA0490,L-Acoustics - X-Bar rigging bar for one A-10 / A-15,SOUND,,4.50
GELA0677,L-Acoustics - KIBU SB Bumper KIT,SOUND,,60.00
GELA0684,L-Acoustics - KIET Empty (Rigging element for max. 2 KIVA),SOUND,,7.50
GELA0776,L-Acoustics - KARA bumper KIT,SOUND,,100.00
GELA0693,L-Acoustics - M-Jack SET for Kara,SOUND,,80.00
GELA0777,L-acoustics - KARA Pullback plate KIT,SOUND,,30.00
GELA0782,L-Acoustics - Kara Link KIT (rigging for Kara under K2),SOUND,,50.00
GELA0789,L-Acoustics - Kara under K3 Link Kit [2 Pieces],SOUND,,50.00
GELA0184,L-Acoustics - Kara MINIBU with Extension arms KIT,SOUND,,35.00
GELA0689,L-Acoustics - M-Jack Angarmex,SOUND,,1.25
GELA0786,L-Acoustics - K3 bumper KIT,SOUND,,150.00
GELA0788,L-Acoustics - K3 Tilt for Stacking KIT [2 Pieces],SOUND,,125.00
GELA0775,L-Acoustics - K2 bumper KIT,SOUND,,180.00
GELA0784,L-Acoustics - K2 rigbar KIT (rigging for 12x K2 or Pullback),SOUND,,50.00
GELA0779,L-Acoustics - K2 Link KIT (rigging for 1array K2 under K1),SOUND,,10.00
GELA0694,"L-Acoustics - K-Jack SET for K2, K3, KS21 & KS28",SOUND,,40.00
GELA0750,L-Acoustics - L2 Bumper KIT,SOUND,,195.00
GELA0759,L-Acoustics - K1 bumper KIT,SOUND,,230.00
GELA0411,L-Acoustics - KS28 Sub Bumper KIT,SOUND,,80.00
GELA0377,L-Acoustics - LARAK Bump,SOUND,,20.00
GEME0338,"QSC - CP8, Compact active 2-way speaker 4",SOUND,,12.50
GEME0325,"QSC - K10.2, active 2-way DSP speaker 2",SOUND,,22.50
GEME0328,"QSC - K12.2, active 2-way DSP speaker 2",SOUND,,25.00
GEME0332,"QSC - KS118, 18"" active DSP Subwoofer",SOUND,,50.00
GEME0452,"QSC - LS118, 18"" active Dante Subwoofer",SOUND,,70.00
GEME0343,QSC - Vertical Hangingbracket with Triggerclamp for K10.2 2-4,SOUND,,10.00
GEME0346,QSC - Vertical Hangingbracket with Triggerclamp for K12.2 2-4,SOUND,,12.50
GEME0412,"QSC - LA108, Dante powered line array element 3-4",SOUND,,45.00
GEME0426,"QSC - LA112, Dante powered line array element 4",SOUND,,30.00
GEME0430,"QSC - LA108 AF, Bumperkit for LA108",SOUND,,30.00
GEME0440,"QSC - LA112 AF, Bumperkit for LA112",SOUND,,40.00
GEAL0060,Crown - XTI 2002 Single amprack KIT,SOUND,,40.00
GEAL0061,Crown - XTI 2002 Dual amprack KIT,SOUND,,60.00
GEAL0063,Crown - I-TECH 3500HD Single amprack KIT,SOUND,,85.00
GEAL0002,JBL - AC-15 Loudspeaker incl. Fly bracket 4,SOUND,,7.50
GEAL0004,JBL - AC-26 Loudspeaker incl. Fly bracket 2-6,SOUND,,35.00
GEAL0006,JBL - AM- 7212 Loudspeaker incl. Fly bracket 4,SOUND,,50.00
GETA0221,Yamaha - TF-1 Digital mixing Desk,SOUND,,80.00
GETA0224,Yamaha - QL-1 Digital mixing Desk,SOUND,,215.00
GETA0223,Yamaha - QL-5 Digital mixing Desk,SOUND,,345.00
GETA0225,Yamaha - CL-1 Digital mixing Desk,SOUND,,295.00
GETA0226,Yamaha - CL-3 Digital mixing Desk,SOUND,,350.00
GETA0227,Yamaha - CL-5 Digital mixing Desk,SOUND,,450.00
GETA0932,"Yamaha - DM3s Digital mixing Desk, No Dante, 96kHz",SOUND,,80.00
GETA0933,"Yamaha - DM3 Digital mixing Desk, Dante, 96kHz",SOUND,,90.00
GETA0938,"Yamaha - DM7 Compact Digital mixing Desk, Dante, 96kHz",SOUND,,270.00
GETA0942,"Yamaha - DM7 Digital mixing Desk, Dante, 96kHz",SOUND,,495.00
GETA0169,"Yamaha - DM7-EX, Dante Digital Mixer with extension set",SOUND,,655.00
GETA0210,Yamaha - I/O Dante Rack 16-8 - Rio1608D KIT,SOUND,,110.00
GETA0214,Yamaha - I/O Dante Rack 32-16 - Rio3224D KIT,SOUND,,175.00
GETA0211,Yamaha - I/O Dante Rack D2 16-8 - Rio1608-D2 KIT,SOUND,,125.00
GETA0215,Yamaha - I/O Dante Rack D2 32-16 - Rio3224-D2 KIT,SOUND,,195.00
GETA0219,Yamaha - DSP-R10 DSP Engine for PM-10,SOUND,,600.00
GETA0218,Yamaha - RPio622 I/O Rack for PM-10,SOUND,,600.00
GETA0426,"DiGiCo - S21, Live Digital Console",SOUND,,150.00
GETA0533,DiGiCo - SD12 96ch. Update incl. Optocore module,SOUND,,575.00
GETA0532,"DiGiCo - SD11, Live Digital Console",SOUND,,200.00
GETA0515,"DiGiCo - SD8, Live Digital Console incl. opticalcon",SOUND,,600.00
GETA0420,"DiGiCo - SD10, Live Digital Console incl. opticalcon",SOUND,,775.00
GETA0417,"DiGiCo - SD10-T, Live Digital Console incl. opticalcon",SOUND,,875.00
GETA0920,"DiGiCo- Quantum, Q225 PULSE Live Digital Console, HMA+Waves",SOUND,,825.00
GETA0480,DiGiCo - SD rack MINI 32Bit 16in/16out [no infra] OpticalCON,SOUND,,240.00
GETA0452,"DiGiCo - MQ-Rack, 48 in/ 20 out/ 4xAES/EBU out",SOUND,,220.00
GETA0475,"DiGiCo - SD rack, 56in/24out/4AES [LK37 infra] Optocore",SOUND,,425.00
GETA0476,"DiGiCo - SD rack, 56in/32out/4AES [LK150 infra] OpticalCON",SOUND,,425.00
GETA0478,"DiGiCo - SD rack 32 Bit, 56in/32out/8AES [LK150] OpticalCON",SOUND,,550.00
GETA0368,Allen & Heath - SQ5 Digital Console KIT,SOUND,,100.00
GETA0360,Allen & Heath - DLIVE S7000 Console KIT,SOUND,,450.00
GETA0382,Allen & Heath - DLIVE DX168 (16in + 8out Analog),SOUND,,40.00
GETA0364,Allen & Heath - DLIVE DM64 Digital I/O 64in/32out Rack KIT,SOUND,,350.00
GEOB0731,"Waves - MaxxBCL, Bass and Level enhancement and compressor",SOUND,,85.00
GEOB0030,"Waves - Soundgrid Server C + Axis One computer I5, [1 Pc]",SOUND,,185.00
GEOB0451,"Lexicon - PCM 91, Digital Reverberator",SOUND,,11.00
GEOB0452,"Lexicon - 480L, Digital Effects System",SOUND,,100.00
GEOB0456,"Lexicon - 960L, Digital Effects System",SOUND,,250.00
GEOB0714,"Avalon - Vt 737sp, Mono PreAmp - compressor - equaliser",SOUND,,100.00
GEOB0715,"Avalon - Vt 747sp, Twinsignal path opto-compressor-equaliser",SOUND,,100.00
GEOB0720,"Tube Tech - LCA 2B, TUBE VCA compressor",SOUND,,75.00
GEOB0722,Tube Tech - MMC 1A Mic preamp & multi compressor,SOUND,,75.00
GEOB0700,Manley - Voxbox Combo,SOUND,,100.00
GEOB0712,"Summit Audio - TLA-100A, Tube leveling amplifier",SOUND,,45.00
GEOB0314,"BSS - DPR-901II, Mono 4-Bands Multi band Compressor [1pc]",SOUND,,35.00
GEOB0411,Bricasti - M7 Stereo Reverb processor,SOUND,,200.00
GEOB0718,Empirical Labs - Distressor EL-8,SOUND,,50.00
PRCO0708,"Riedel - Bolero, Wireless POE Stand Alone antenna KIT [1 Pc]",SOUND,,75.00
PRCO0712,"Riedel - Bolero, I/O audio interface KIT [1 Piece]",SOUND,,85.00
PRCO0710,"Riedel - Bolero, EPS-1005 External PSU for antenna [1 Pc]",SOUND,,55.00
PRCO0603,GreenGo - Wired intercom BPX KIT [4 pieces],SOUND,,140.00
PRCO0605,GreenGo - Wired intercom BPX KIT [6 pieces],SOUND,,210.00
PRCO0607,GreenGo - Wireless intercom WBPX KIT [4 pieces],SOUND,,300.00
PRCO0608,GreenGo - Wireless intercom WBPX KIT [6 pieces],SOUND,,450.00
PRCO0610,GreenGo - WAA active antenna for WBPX + SW5 switch,SOUND,,55.00
PRCO0611,GreenGo - MCXD 32 channel wired desk station,SOUND,,65.00
PRCO0630,GreenGo - InterfaceX V4 2x4wire 2wire audio interface KIT,SOUND,,35.00
PRCO0633,GreenGo - Beacon Signal Flasher Call Light,SOUND,,10.00
PRCO0114,GreenGo - HS-200D Headset (double-ear),SOUND,,10.00
PRCR0212,Kenwood - NX-320E3 Digital Radio UHF (Nexedge K1) [1 Piece],SOUND,,30.00
PRCR0210,Kenwood - NX-1300NE3 Digital Radio UHF(Nexedge K1) [1 Piece],SOUND,,35.00
PRCR0416,Kenwood - NX-1800NE Base Station UHF NXDN/DMR 260 ch.,SOUND,,30.00
PRCO0414,"Kenwood - TK3401E Digital 2-Way Radio, 16CH [6 Pieces]",SOUND,,150.00
PRCR0202,Kenwood - TK3701D Digital 2-way Radio (K1) [1 Piece],SOUND,,25.00
PRCO0416,"Kenwood - TK3701E Digital 2-Way Radio, 16CH [6 Pieces]",SOUND,,160.00
PRCR0394,Motorola - DM3400 Base Station UHF Digital [1 Piece],SOUND,,50.00
PRCR0424,Mototrbo - SLR5500 repeater UHF1 [1 Piece],SOUND,,200.00
PRCR0226,Mototrbo - DP2400E Digital Radio UHF (M12) [1 Piece],SOUND,,30.00
PRCR0228,Mototrbo - DP2600E Digital Radio UHF (M12) [1 Piece],SOUND,,30.00
PRCR0232,Mototrbo - DP3400E Digital Radio UHF (M7) [1 Piece],SOUND,,30.00
PRCR0244,Motorola - CP40 Digital Radio UHF 16ch. (M1) [1 Piece],SOUND,,25.00
GEDJ0139,"Pioneer - CDJ-2000 Nexus II, CD Player",SOUND,,80.00
GEDJ0137,"Pioneer - CDJ-3000, DJ Multiplayer [USB/SD/HDD]",SOUND,,80.00
GEDJ0346,Pioneer - DJM-900NXS2,SOUND,,60.00
GEDJ0351,Pioneer - DJM-2000 Nexus,SOUND,,50.00
GEDJ0352,Pioneer - DJM-A9 4-Channel DJ Mixer,SOUND,,70.00
GEDJ0356,Pioneer - DJM-V10 Six channel DJ Mixer,SOUND,,135.00
GEDJ0158,Pioneer - RMX-1000 Remix Station,SOUND,,40.00
GEDJ0390,Allen & Heath - Xone 92,SOUND,,50.00
GEDJ0392,Allen & Heath - Xone 96,SOUND,,75.00
GEDJ0811,"Rent-All - DJ booth ""Chesterfield small""",SOUND,,100.00
GEDJ0812,"Rent-All - DJ booth ""Chesterfield""",SOUND,,100.00
GEZZ0233,Rent-All - Suncover for Pioneer CDJ-2000 & 3000,SOUND,,5.00
GEWL0600,"Shure - ULXD 4D, Dual Receiver, H51 534-598MHz, ch.29/36",SOUND,,65.00
GEWL0602,"Shure - ULXD 4Q, Quad Receiver, H51 534-598MHz, ch.29/36",SOUND,,125.00
GEWL0608,"Shure - ULXD D1, bodypack transmitter, H51 534-598MHz, ch.29/36",SOUND,,15.00
GEWL0606,"Shure - ULXD D2, handheld transmitter, H51 (no head) 534-598MHz, ch.29/36",SOUND,,20.00
GEWL0620,"Shure - ULXD D8 Gooseneck Base Transmitter, H51 534-598MHz, ch.29/36",SOUND,,40.00
GEWL0700,"Shure - AD4D-E, Dual Wireless Digital Receiver, G56 470-636MHz, ch.21/41",SOUND,,110.00
GEWL0702,"Shure - AD4Q-E, Quad Wireless Digital Receiver, G56 470-636MHz, ch.21/41",SOUND,,220.00
GEWL0708,"Shure - AD1, Bodypack Transmitter, G56 470-636MHz, ch.21/41",SOUND,,17.50
GEWL0709,"Shure - ADX1, Bodypack Transmitter, G56 470-636MHz, ch.21/41",SOUND,,45.00
GEWL0710,"Shure - ADX1M, bodypack transmitter, G56 (Lemo) 470-636MHz, ch.21/41",SOUND,,90.00
GEWL0706,"Shure - AD2, Handheld Transmitter, G56 (no head) 470-636MHz, ch.21/41",SOUND,,20.00
GEWL0707,"Shure - ADX2, Handheld Transmitter, G56 (no head) 470-636MHz, ch.21/41",SOUND,,70.00
GEMI1712,"Shure - SM 58, Head",SOUND,,5.00
GEMI1706,"Shure - Beta 58A, Head",SOUND,,7.50
GEMI1702,"Shure - Beta 87A, Head",SOUND,,7.50
GEWL1712,"Shure - KSM8, Head black",SOUND,,20.00
GEWL1714,"Shure - KSM9, Head black",SOUND,,20.00
GEWL1716,"Shure - KSM9 HS, Head black",SOUND,,20.00
GEWL1718,"Shure - KSM11, Head black",SOUND,,25.00
GEWL1720,"Shure - Nexadyne 8/C, Cardioid Dynamic , Head Black",SOUND,,7.50
GEWL1722,"Shure - Nexadyne 8/S, Supercardioid Dynamic , Head Black",SOUND,,7.50
GEMI1672,DPA - D:facto Supercardioid mic head [1pc],SOUND,,25.00
GEWL1325,"Shure - SBRC-E, Battery Rack Charger (for 8x SB900)",SOUND,,100.00
GEWL1335,"Shure - SBRC-E, Battery Rack Charger (for 8x SB910)",SOUND,,100.00
GEWL1334,"Shure - SBRC-E, Battery Rack Charger (for 8x SB910M)",SOUND,,100.00
GEWL1333,"Shure - SBRC-E, Battery Rack Charger (for 8x SB920)",SOUND,,100.00
GEWL1942,"Shure - UA845-UWB-E, antenna distribution (VHF & UHF) Antenna, 174-1805MHz",SOUND,,35.00
GEWL1940,"Shure - UA845-SWB-E, active antenna splitter Antenna, 470-952MHz",SOUND,,32.00
GEMI0155,"Shure - UA870-WB or UA874-WB, UHF active directional antenna Antenna, 470-900MHz",SOUND,,14.00
GEMI0156,"Shure - UA860-SWB passive UHF omni-directional antenna Antenna, 470-1100MHz",SOUND,,5.00
GEWL1353,"Shure - Axient AXT630E, Antenna Distribution Antenna, 470-698MHz",SOUND,,35.00
GEWL1320,"Shure - Axient AXT600-E, Spectrum Manager 470-952MHz",SOUND,,150.00
GEWL1319,"Shure - AD 600, Digital Spectrum Manager Wide Band 174-2400MHz",SOUND,,190.00
GEWL1388,"Shure - Axient AD610, Showlink Access Point diversity",SOUND,,15.00
GEIE0150,"Shure - AD PSM IEM 2-WAY KIT, CH41/48 [G56] 470-636MHz, ch.21/41",SOUND,,185.00
GEIE0152,"Shure - AD PSM IEM 4-WAY KIT, CH41/48 [G56] 470-636MHz, ch.21/41",SOUND,,475.00
GEIE0624,"Shure - ADXR=-A, IEM Bodypack Receiver, G56 470-636MHz, ch.21/41",SOUND,,35.00
GEIE0512,"Shure - P10TE, IEM Dual Wireless Transmitter, G10E 470-542Mhz, ch.21/29",SOUND,,55.00
GEIE0514,"Shure - P10TE, IEM Dual Wireless Transmitter, J8E 554-626MHz, ch.31/40",SOUND,,55.00
GEIE0510,"Shure - P10TE, IEM Dual Wireless Transmitter, L8E 626-698MHz, ch.41/48",SOUND,,55.00
GEIE0613,"Shure - P10R+, IEM Bodypack Receiver, G10E 470-542Mhz, ch.21/29",SOUND,,25.00
GEIE0614,"Shure - P10R+, IEM Bodypack Receiver, J8E 554-626MHz, ch.31/40",SOUND,,25.00
GEIE0611,"Shure - P10R+, IEM Bodypack Receiver, L8E 626-698MHz, ch.41/48",SOUND,,25.00
GEIE0772,"Shure - AD8CE, 8ch. Ant. combiner for AD Digital PSM 470-960MHz",SOUND,,125.00
GEIE0753,"Shure - PA821B-E, Ant. combiner for IEM (8V) 470-870MHz",SOUND,,100.00
GEWL0919,"Shure - HA-8089, Helical Antenna for In Ear system 470-900MHz",SOUND,,35.00
GEIE0704,"Shure - P4HW, Hardwired Bodypack Personal Monitor [PSM400]",SOUND,,25.00
GEIE0731,"Shure - P9HW, Hardwired Bodypack Personal Monitor",SOUND,,25.00
GEWL0302,"Sennheiser - EM3732-II Receiver, L 470-638MHz, ch.21/41",SOUND,,100.00
GEWL0301,"Sennheiser - EM3732-I Receiver, N 614-702MHz, ch.39/49",SOUND,,100.00
GEWL0303,"Sennheiser - EM3732-II Receiver, N 622-790MHz, ch.40/60",SOUND,,100.00
GEWL0560,"Sennheiser - SK5212-II bodypack transmitter, L 470-638MHz, ch.21/41",SOUND,,35.00
GEWL0535,"Sennheiser - SKM5200-II BK handheld transmitter, L (no head) 470-636MHz, ch.21/41",SOUND,,35.00
GEWL0561,"Sennheiser - SK5212-II bodypack transmitter, N 622-790MHz, ch.40/61",SOUND,,35.00
GEWL0538,"Sennheiser - SKM5200-II BK handheld transmitter, N (no head) 622-790MHz, ch.40/61",SOUND,,35.00
GEWL0541,"Sennheiser - SKM5200-II SB handheld transmitter, N (no head) 622-790MHz, ch.40/61",SOUND,,35.00
GEWL0803,"Sennheiser - ME5005, super cardioid head",SOUND,,7.50
GEWL0804,"Neumann - KK104S, cardioid head (for Sennheiser) black",SOUND,,15.00
GEWL0910,"Sennheiser - ASA 3000-EU, Active antenna splitter Antenna, 470-870MHz",SOUND,,30.00
GEMI0916,"Sennheiser - AD 3700, Directional antenna Antenna, 470-866MHz",SOUND,,100.00
